For Warrick,"1. CSI: Crime Scene Investigation (2000–2015) Episode: For Warrick (2008) TV-14 | 45 min | Crime, Drama, Mystery 9.0 Rate this CSIs past and present come together at the news of Warrick's death. But will Warrick's real killer successfully frame another police officer for his murder? Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 1,083"
Nesting Dolls,"144. CSI: Crime Scene Investigation (2000–2015) Episode: Nesting Dolls (2005) TV-14 | 60 min | Crime, Drama, Mystery 7.8 Rate this The bodies of two women are found covered in tar in a pit. The body in the bottom part of pit cannot be identified. The one on top was a mail-ordered-bride who died approximately 2 years ... See full summary » Director: Bill Eagles | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 713"
King Baby,"145. CSI: Crime Scene Investigation (2000–2015) Episode: King Baby (2005) TV-MA | 60 min | Crime, Drama, Mystery 7.8 Rate this Bruce Eiger, a powerful Las Vegas casino mogul, is found dead on his front steps. The media is all over the case. Ecklie assigns Grissom to the case despite it being official Catherine's. ... See full summary » Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 725"
Friends & Lovers,"146. CSI: Crime Scene Investigation (2000–2015) Episode: Friends & Lovers (2000) TV-14 | 46 min | Crime, Drama, Mystery 7.8 Rate this A young man is found naked and dead in the desert. Director: Lou Antonio | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 955"
Face Lift,"147. CSI: Crime Scene Investigation (2000–2015) Episode: Face Lift (2001) TV-PG | 46 min | Crime, Drama, Mystery 7.8 Rate this A thief is found dead from blunt force trauma to his head in a pottery store where he was evidently trying to crack a safe. The team dusts the store and finds the fingerprint of a girl who ... See full summary » Director: Lou Antonio | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 817"
Cross-Jurisdictions,"148. CSI: Crime Scene Investigation (2000–2015) Episode: Cross-Jurisdictions (2002) TV-14 | 47 min | Crime, Drama, Mystery 7.8 Rate this Las Vegas's retired police commissioner Duke Rittle was tortured to death after an 'exclusive' party. The ex-con who drove him is found murdered in the car's trunk, but not the last on ... See full summary » Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 975"
Coming of Rage,"149. CSI: Crime Scene Investigation (2000–2015) Episode: Coming of Rage (2003) TV-14 | 44 min | Crime, Drama, Mystery 7.8 Rate this Teenager Brian Haddick is found on a construction site, skull fatally smashed, with an employee's hammer. Grissom's team checks on the construction crew as well as Brian's school crowd, ... See full summary » Director: Nelson McCormick | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 695"
Burden of Proof,"150. CSI: Crime Scene Investigation (2000–2015) Episode: Burden of Proof (2002) TV-PG | 60 min | Crime, Drama, Mystery 7.8 Rate this A body is found in the body farm. He died from what looks like a bullet wound, yet Dr. Robbins and Grissom can't find any bullet fragments. Instead, they found bits of ground beef inside ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 779"
Abra Cadaver,"151. CSI: Crime Scene Investigation (2000–2015) Episode: Abra Cadaver (2002) TV-14 | 50 min | Crime, Drama, Mystery 7.8 Rate this During a magic show, a female participant really disappears during a disappearing act. Nick and Catherine investigates the death of a rock star found on his tour bus with a needle stuck in his arm. Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 764"
The Greater Good,"152. CSI: Crime Scene Investigation (2000–2015) Episode: The Greater Good (2015) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this D.B. makes the risky decision to use his daughter as bait to catch the Gig Harbor Killer, and discovers the shocking identity of the killer's partner. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 324"
Dead Woods,"153. CSI: Crime Scene Investigation (2000–2015) Episode: Dead Woods (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.7 Rate this Sara reopens a 10-year-old family murder/suicide case when the lone surviving daughter claims to have a new memory about that fateful evening that proves that the father didn't do it. Director: Philip Conserva | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 339"
Girls Gone Wilder,"154. CSI: Crime Scene Investigation (2000–2015) Episode: Girls Gone Wilder (2014) TV-14 | 42 min | Crime, Drama, Mystery 7.7 Rate this Brody, Sidle and Finlay try to relax at a forensics conference when a mass shooting occurs on site. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 344"
The CSI Effect,"155. CSI: Crime Scene Investigation (2000–2015) Episode: The CSI Effect (2014) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this Russell and Finlay must confront a serial killer case from their past while working in Seattle when a copycat killer suddenly emerges in Las Vegas. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 364"
Kitty,"156. CSI: Crime Scene Investigation (2000–2015) Episode: Kitty (2014) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this The CSIs investigate the cyber-related murder of a prominent casino owner's wife and receive help from the FBI's Cyber Crime Division. Patricia Arquette guest stars. Director: Eagle Egilsson | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 466"
The Fallen,"157. CSI: Crime Scene Investigation (2000–2015) Episode: The Fallen (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.7 Rate this A teenage boy shoots up LVPD headquarters and then holds Russell and one of his shooting victims hostage. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 361"
Boston Brakes,"158. CSI: Crime Scene Investigation (2000–2015) Episode: Boston Brakes (2014) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this An investigative journalist appears to have been killed in a car accident, but CSI soon discovers that he is still alive and trying to uncover the truth behind a top-secret military project. Director: Eagle Egilsson | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 322"
It Was a Very Good Year,"159. CSI: Crime Scene Investigation (2000–2015) Episode: It Was a Very Good Year (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this A female acquaintance of Greg is killed, and it appears to be related to an old Vegas legend about a mobster who murdered a musician back in the 1960s. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 469"
Karma to Burn,"160. CSI: Crime Scene Investigation (2000–2015) Episode: Karma to Burn (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this While Ecklie fights for his life after his shooting, Russell's patience begins to wear thin as the team tries to get to his kidnapped granddaughter before she is killed. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 549"
Stealing Home,"161. CSI: Crime Scene Investigation (2000–2015) Episode: Stealing Home (2012) TV-14 | 43 min | Crime, Drama, Mystery 7.7 Rate this Three dysfunctional siblings fight over ownership of their stolen house, which contains a lot of secrets--and dead bodies. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 607"
Zippered,"162. CSI: Crime Scene Investigation (2000–2015) Episode: Zippered (2011) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this As CSI and the FBI work together to solve the murder of a gunrunner working for a private defense firm, they discover that hundreds of very dangerous black market weapons may be out on the street. Director: Alec Smight | Stars: Ted Danson , Marg Helgenberger , George Eads , Jorja Fox Votes: 618"
A Kiss Before Frying,"163. CSI: Crime Scene Investigation (2000–2015) Episode: A Kiss Before Frying (2011) TV-PG | 41 min | Crime, Drama, Mystery 7.7 Rate this While the team searches for a killer who is killing his victims with an electric chair, Greg falls for a classic film noir ""femme fatale"" who may be connected to the case. Director: Brad Tanenbaum | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 692"
Better Off Dead,"164. CSI: Crime Scene Investigation (2000–2015) Episode: Better Off Dead (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.7 Rate this The CSIs dig to find the truth about how a recent shootout at a gun store might connect to a young woman who may have committed suicide. Director: Jeffrey G. Hunt | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 585"
Death and the Maiden,"165. CSI: Crime Scene Investigation (2000–2015) Episode: Death and the Maiden (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.7 Rate this CSI tackles a case involving a young man who was brutally raped and beaten, and a case involving the shooting death of an electronics store owner. But they soon discover that the two cases are directly related. Director: Brad Tanenbaum | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 614"
Bloodsport,"166. CSI: Crime Scene Investigation (2000–2015) Episode: Bloodsport (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.7 Rate this WLVU's head football coach is murdered, and the case is connected to a wealthy booster, a dead prostitute, and the team's star running back. Director: Jeffrey G. Hunt | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 597"
Hog Heaven,"167. CSI: Crime Scene Investigation (2000–2015) Episode: Hog Heaven (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.7 Rate this A biker who is brutally stabbed to death in a biker bar turns out to be an undercover agent whose cover was blown. Director: Louis Shaw Milito | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 613"
Burn Out,"168. CSI: Crime Scene Investigation (2000–2015) Episode: Burn Out (2006) TV-PG | 45 min | Crime, Drama, Mystery 7.7 Rate this A pedophile arsonist maintains his innocence in the disappearance of two young boys, but he is also willing to help the investigation by giving Grissom insight on the potential kidnapper's mindset. Director: Alec Smight | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 727"
Up in Smoke,"169. CSI: Crime Scene Investigation (2000–2015) Episode: Up in Smoke (2006) TV-14 | 42 min | Crime, Drama, Mystery 7.7 Rate this Excessive smoke coming from a fire place alerts the fire department, which in turns calls the CSIs as a charred body is found inside the chimney. The body is burnt beyond recognition. A gym... See full summary » Director: Duane Clark | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 680"
XX,"170. CSI: Crime Scene Investigation (2000–2015) Episode: XX (2004) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this Parts of a body is found tied under a bus taking her fellow inmates to church. Catherine, Sara, and Nick have to retrieve various parts of her body along the road. Autopsy reveals that she ... See full summary » Director: Deran Sarafian | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 709"
Weeping Willows,"171. CSI: Crime Scene Investigation (2000–2015) Episode: Weeping Willows (2005) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this After an exhaustive day, Catherine stops by a bar where she has a fling with another customer. As she is leaving, he gives her his number on the bar's match box. Later on that night, ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 685"
Table Stakes,"172. CSI: Crime Scene Investigation (2000–2015) Episode: Table Stakes (2001) TV-PG | 46 min | Crime, Drama, Mystery 7.7 Rate this The team arrives at a charity fund-raiser being held at the house of Portia Richmond, an ex-show girl who became very successful, where a body is found floating in the swimming pool. Portia... See full summary » Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 811"
Swap Meet,"173. CSI: Crime Scene Investigation (2000–2015) Episode: Swap Meet (2004) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this The team investigates two cases. The first, conducted by Grissom, Sara, and Greg, involves a dead woman found in a fountain. Although she drowned, the water found in her lungs does not ... See full summary » Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 708"
Suckers,"174. CSI: Crime Scene Investigation (2000–2015) Episode: Suckers (2004) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this Nothing is as it seems when the CSIs are called in to investigate an apparent death in a hotel pool by electrocution. It turns out that the body is a dummy. The real crime scene is inside ... See full summary » Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 711"
Snuff,"175. CSI: Crime Scene Investigation (2000–2015) Episode: Snuff (2002) TV-14 | 42 min | Crime, Drama, Mystery 7.7 Rate this A murder is caught on tape. With no body or a crime scene, Sara, Warrick and Catherine must get as much information as possible from the grainy 16 mm film. Grissom and Nick must brave a colony of fire ants to recover a body. Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 727"
Secrets & Flies,"176. CSI: Crime Scene Investigation (2000–2015) Episode: Secrets & Flies (2005) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this Catherine investigates the murder of a young mother who claimed God got her pregnant, while Grissom witnesses a very shady trial. Director: Terrence O'Hara | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 684"
Random Acts of Violence,"177. CSI: Crime Scene Investigation (2000–2015) Episode: Random Acts of Violence (2003) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this A little girl dies in her bed when her house is bombarded with bullets from an automatic gun. Her father and brother are unharmed. Warrick knows the family and lets his emotions rule his ... See full summary » Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 712"
No More Bets,"178. CSI: Crime Scene Investigation (2000–2015) Episode: No More Bets (2004) TV-PG | 44 min | Crime, Drama, Mystery 7.7 Rate this The body of a young gambler is left at a neon graveyard. He died from two gunshots to the back of his head. Prior to his death, he won a lot of money from one of Sam Braun's casinos. This makes Grissom remove Catherine from the case. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 657"
Hollywood Brass,"179. CSI: Crime Scene Investigation (2000–2015) Episode: Hollywood Brass (2005) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this Captain Jim Brass journeys to LA after Ellie asks for a favor in investigating her friend's disappearance. There, with the help of Warrick who is in LA for a conference and a friend in LAPD... See full summary » Director: Bill Eagles | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 696"
Harvest,"180. CSI: Crime Scene Investigation (2000–2015) Episode: Harvest (2004) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this An Amber Alert is sent out when a young girl, Alycia, is kidnapped. She later turns up, wrapped in a blanket stained with her blood, even though she has no injuries. Investigations reveal ... See full summary » Director: David Grossman | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 709"
Grissom Versus the Volcano,"181. CSI: Crime Scene Investigation (2000–2015) Episode: Grissom Versus the Volcano (2003) TV-14 | 43 min | Crime, Drama, Mystery 7.7 Rate this Grissom, Catherine and Nick investigate a car bomb which resulted in the deaths of three people, one of whom was an air marshal who rented the car. Due to the imprecision of the detonator, ... See full summary » Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 698"
Got Murder?,"182. CSI: Crime Scene Investigation (2000–2015) Episode: Got Murder? (2003) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this An eye is recovered from the beak of a raven. Catherine, Sara, and Nick attempts to find the rest of the body and discover the deceased at the Las Vegas garbage dump. They bring the body, ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 728"
Fur and Loathing,"183. CSI: Crime Scene Investigation (2000–2015) Episode: Fur and Loathing (2003) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this The discovery of a dead man in the wilderness in a fursuit leads to an investigation at the goings-on at a furry convention. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 800"
Formalities,"184. CSI: Crime Scene Investigation (2000–2015) Episode: Formalities (2004) TV-14 | 44 min | Crime, Drama, Mystery 7.7 Rate this Grissom and Catherine are at the Robert Cavallo's retirement dinner. When the sheriff is about to appoint Conrad Ecklie the new Assistant Director for the Crime Lab, Grissom is called away ... See full summary » Director: Bill Eagles | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 702"
Felonious Monk,"185. CSI: Crime Scene Investigation (2000–2015) Episode: Felonious Monk (2002) TV-14 | 43 min | Crime, Drama, Mystery 7.7 Rate this Grissom studies Ananda's Vegas Buddhist monastery where four Thai monks were fatally shot in the forehead. Forensics also show the presence of hostile restaurant owner Peter Hutchins Sr. ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 780"
Fahrenheit 932,"186. CSI: Crime Scene Investigation (2000–2015) Episode: Fahrenheit 932 (2001) TV-PG | 45 min | Crime, Drama, Mystery 7.7 Rate this Grissom receives a video tape from an inmate called Frank Damon who is on trial for the arson which resulted in his wife and son's death. On the tape, Damon claims that he is innocent and ... See full summary » Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 831"
Evaluation Day,"187. CSI: Crime Scene Investigation (2000–2015) Episode: Evaluation Day (2001) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this A head is found in the trunk of a car. Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 799"
Ellie,"188. CSI: Crime Scene Investigation (2000–2015) Episode: Ellie (2001) TV-PG | 43 min | Crime, Drama, Mystery 7.7 Rate this The investigation of the death of a petty con man/drug mule leads the CSI team to Brass' daughter Ellie. Director: Charles Correll | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 761"
Eleven Angry Jurors,"189. CSI: Crime Scene Investigation (2000–2015) Episode: Eleven Angry Jurors (2004) TV-14 | 42 min | Crime, Drama, Mystery 7.7 Rate this A juror dies during a trial in a heavily guarded safe house. A four-year-old case of a missing woman is reopened when the woman's sister gives the CSIs new evidence she withheld during the original investigation. Director: Matt Earl Beesley | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 708"
Bad Words,"190. CSI: Crime Scene Investigation (2000–2015) Episode: Bad Words (2004) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this A teenager dies from inhaling smoke during a fire before firemen could rescue her. The rest of her family, her mother, younger brother, and grandmother are safe. Catherine, Nick and Warrick... See full summary » Director: Rob Bailey | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 675"
After the Show,"191. CSI: Crime Scene Investigation (2000–2015) Episode: After the Show (2003) TV-14 | 45 min | Crime, Drama, Mystery 7.7 Rate this Julie Waters, a dancer, has been missing for 6 days. A suspect, Howard Delhomme, calls the police and turns himself in. He refuses to talk to anyone but Catherine. Sarah and Nick want to ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 699"
A Little Murder,"192. CSI: Crime Scene Investigation (2000–2015) Episode: A Little Murder (2002) TV-PG | 44 min | Crime, Drama, Mystery 7.7 Rate this A dwarf is found dead, hanged in an auditorium during an annual convention for little people. Working on a case of murder during a home invasion, Catherine is attacked by the perpetrator while processing the scene. Director: Tucker Gates | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 766"
$35K O.B.O.,"193. CSI: Crime Scene Investigation (2000–2015) Episode: $35K O.B.O. (2001) TV-PG | 45 min | Crime, Drama, Mystery 7.7 Rate this A couple walks out of a fancy restaurant to their car. They are attacked and killed. When the team arrives on the scene, the only eye-witness is a young man who stayed behind to give his ... See full summary » Director: Roy H. Wagner | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 792"
Under My Skin,"194. CSI: Crime Scene Investigation (2000–2015) Episode: Under My Skin (2015) TV-14 | 41 min | Crime, Drama, Mystery 7.6 Rate this The CSIs investigate a murder that's linked to the kidnapping of two teen girls. Director: Alrick Riley | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 304"
Bad Blood,"195. CSI: Crime Scene Investigation (2000–2015) Episode: Bad Blood (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.6 Rate this CDC may be dealing with a potential deadly virus outbreak in Las Vegas, and Sara and Greg may have been exposed to the virus while investigating a crime scene. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 329"
Uninvited,"196. CSI: Crime Scene Investigation (2000–2015) Episode: Uninvited (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.6 Rate this The CSIs are called to investigate when an entire family is reported to have been missing for a month. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 336"
Keep Calm and Carry-On,"197. CSI: Crime Scene Investigation (2000–2015) Episode: Keep Calm and Carry-On (2014) TV-PG | 43 min | Crime, Drama, Mystery 7.6 Rate this After a number of passengers discover that their carry-on items have robbed during a flight, one of the primary suspects is murdered shortly after leaving the airport. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 332"
Backfire,"198. CSI: Crime Scene Investigation (2000–2015) Episode: Backfire (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this The murder of a brother and sister and a pair of home invaders is part of a complex revenge plot, and a man is burned alive in the trunk of his own car. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 355"
Risky Business Class,"199. CSI: Crime Scene Investigation (2000–2015) Episode: Risky Business Class (2012) TV-PG | 43 min | Crime, Drama, Mystery 7.6 Rate this A plane crashes in a park off the strip, and the team discovers that the plane was sabotaged while it was still on the ground. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 393"
Dead Air,"200. CSI: Crime Scene Investigation (2000–2015) Episode: Dead Air (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this The team must figure out who killed a television news anchor on the set during a blackout. Director: Philip Conserva | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 395"
Strip Maul,"201. CSI: Crime Scene Investigation (2000–2015) Episode: Strip Maul (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this While working a foot patrol on the strip, the CSIs stumble on a murder victim, and a number of their suspects are already in police police custody on lesser charges. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 389"
Fallen Angels,"202. CSI: Crime Scene Investigation (2000–2015) Episode: Fallen Angels (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this A reverend is found dead on former CSI detective Warrick Brown's grave, and the team discovers several connections between the case and Brown and his family. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 397"
Malice in Wonderland,"203. CSI: Crime Scene Investigation (2000–2015) Episode: Malice in Wonderland (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this While the team tries to figure out a team of wedding bandits' next target before they strike again, Morgan pretends to be David's girlfriend to impress his mother. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 608"
73 Seconds,"204. CSI: Crime Scene Investigation (2000–2015) Episode: 73 Seconds (2011) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this Under the direction of new boss D.B. Russell, the team tackles cases involving a wild shootout on a Las Vegas tram car, and the death of a deer hunter. Director: Alec Smight | Stars: Ted Danson , Marg Helgenberger , George Eads , Jorja Fox Votes: 690"
Bump and Grind,"205. CSI: Crime Scene Investigation (2000–2015) Episode: Bump and Grind (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.6 Rate this A badly shredded body is found in the back of an 18-wheeler, and the shredded remains of a credit card at the scene suggest that the CEO of a shady identity theft company is involved. Director: Michael Nankin | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 569"
"In a Dark, Dark House","206. CSI: Crime Scene Investigation (2000–2015) Episode: In a Dark, Dark House (2011) TV-14 | 60 min | Crime, Drama, Mystery 7.6 Rate this Dr. Langston kills Nate Haskell, but was it murder or self-defense. Meanwhile, a closer look at the crime scene reveals details about Haskell's twisted past and his descent into a serial killer. Director: Jeffrey G. Hunt | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 620"
Cello and Goodbye,"207. CSI: Crime Scene Investigation (2000–2015) Episode: Cello and Goodbye (2011) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this Dr. Langston sets out on a vigilante mission after Nate Haskell goes to Los Angeles and kidnaps his ex-wife and kills her husband. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 587"
Targets of Obsession,"208. CSI: Crime Scene Investigation (2000–2015) Episode: Targets of Obsession (2011) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this Dr. Langston confronts Nate Haskell one more time during his murder trial. Meanwhile, Nick faces an old teenage nemesis, Jason McCann, who is seeking revenge for his brother's death. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 754"
Field Mice,"209. CSI: Crime Scene Investigation (2000–2015) Episode: Field Mice (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.6 Rate this Hodges and Wendy pose as CSIs to impress a group of ""Crime Cadets"" and get some help in solving a crime, and Hodges becomes jealous when Henry asks Wendy out. Meanwhile, Nick and Greg solve a bacteria outbreak at the police station. Director: Brad Tanenbaum | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 624"
Working Stiffs,"210. CSI: Crime Scene Investigation (2000–2015) Episode: Working Stiffs (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.6 Rate this A mild-mannered operations support employee kills one of his co-workers. But while CSI is busy trying to figure out the killer's identity, the motive for his crime is revealed. Director: Naren Shankar | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 648"
Say Uncle,"211. CSI: Crime Scene Investigation (2000–2015) Episode: Say Uncle (2008) TV-14 | 60 min | Crime, Drama, Mystery 7.6 Rate this CSI needs the help of an 8-year-old, HIV-positive boy to figure out who shot and killed his uncle and his mother during a street party in Koreatown. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , George Eads , Eric Szmanda Votes: 652"
Let It Bleed,"212. CSI: Crime Scene Investigation (2000–2015) Episode: Let It Bleed (2008) TV-14 | 60 min | Crime, Drama, Mystery 7.6 Rate this CSI discovers two dead bodies in the same dumpster. One committed an armed robbery in a stolen police uniform, and the other is the teenage daughter of a South American drug lord. Director: Brad Tanenbaum | Stars: William Petersen , Marg Helgenberger , George Eads , Eric Szmanda Votes: 652"
Disarmed and Dangerous,"213. CSI: Crime Scene Investigation (2000–2015) Episode: Disarmed and Dangerous (2009) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this The lab tries to unravel a complicated case involving fake FBI agents, an ultimate fighter, and a possible human trafficking ring. Director: Kenneth Fink | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 661"
Drops' Out,"214. CSI: Crime Scene Investigation (2000–2015) Episode: Drops' Out (2008) TV-PG | 43 min | Crime, Drama, Mystery 7.6 Rate this A nightclub owner serving time in prison gets a temporary leave so that he can help Brass and Stokes investigate a double homicide with several connections to him. Director: Jeffrey G. Hunt | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 649"
You Kill Me,"215. CSI: Crime Scene Investigation (2000–2015) Episode: You Kill Me (2007) TV-PG | 44 min | Crime, Drama, Mystery 7.6 Rate this Hodges puts the lab techs through a series of ""murder games""--a set of bizarre, hypothetical murder scenarios which all take place in the lab. Director: Paris Barclay | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 823"
